Acquisition time,Inclination in x direction,Inclination in y direction,Inclination
2021-10-09 20:50:00,0,0.768,0.768
2021-10-09 22:50:09,0.035,0.768,0.768797112
2021-10-10 00:50:19,0.052,0.785,0.786720408
2021-10-10 02:50:29,0.052,0.785,0.786720408
2021-10-10 04:50:39,0.052,0.803,0.804681925
2021-10-10 06:50:49,0.07,0.785,0.788114839
2021-10-10 08:50:59,0.192,0.698,0.723925411
2021-10-10 10:51:09,0.122,0.559,0.572158195
2021-10-10 12:51:19,0.035,0.524,0.525167592
2021-10-10 14:51:29,-0.087,0.541,0.547950728
2021-10-10 16:51:39,-0.087,0.698,0.703401024
2021-10-10 18:51:49,-0.017,0.785,0.785184055
2021-10-10 20:51:58,0,0.803,0.803
2021-10-10 22:52:08,0.052,0.873,0.874547311
2021-10-11 00:52:18,0.052,0.89,0.891517807
2021-10-11 02:52:28,0.052,0.908,0.909487768
2021-10-11 04:52:38,0.105,0.925,0.930940385
2021-10-11 06:52:48,0.122,0.908,0.916159375
2021-10-11 08:52:58,0.122,0.89,0.898322882
2021-10-11 10:53:08,0.175,0.785,0.804269855
2021-10-11 12:53:18,0.122,0.785,0.79442369
2021-10-11 14:53:28,0.105,0.785,0.791991162
2021-10-11 16:53:37,0.07,0.855,0.857860711
2021-10-11 18:53:47,0.052,0.908,0.909487768
2021-10-11 20:53:57,0.052,0.908,0.909487768
2021-10-11 22:54:07,0.052,0.942,0.943434152
2021-10-12 00:54:17,0.052,0.942,0.943434152
2021-10-12 02:54:27,0.07,0.942,0.944597269
2021-10-12 04:54:37,0.07,0.942,0.944597269
2021-10-12 06:54:47,0.122,0.908,0.916159375
2021-10-12 08:54:57,0.192,0.768,0.79163628
2021-10-12 10:55:07,0.122,0.698,0.708581682
2021-10-12 12:55:16,0.122,0.593,0.605419689
2021-10-12 14:55:26,-0.122,0.663,0.674131293
2021-10-12 16:55:36,-0.122,0.75,0.759857881
2021-10-12 18:55:46,-0.07,0.785,0.788114839
2021-10-12 20:55:56,0,0.82,0.82
2021-10-12 22:56:06,0.035,0.855,0.855716074
2021-10-13 00:56:16,0.035,0.873,0.873701322
2021-10-13 02:56:26,0.052,0.89,0.891517807
2021-10-13 04:56:36,0.052,0.873,0.874547311
2021-10-13 06:56:45,0.052,0.855,0.856579827
2021-10-13 08:56:55,0.105,0.785,0.791991162
2021-10-13 10:57:05,0.105,0.768,0.775144503
2021-10-13 12:57:05,,,
2021-10-13 14:57:25,0.122,0.733,0.743083441
2021-10-13 16:57:35,0.052,0.785,0.786720408
2021-10-13 18:57:45,0.035,0.803,0.803762403
2021-10-13 20:57:55,0.052,0.785,0.786720408
2021-10-13 22:58:05,0.052,0.785,0.786720408
2021-10-14 00:58:15,0.052,0.785,0.786720408
2021-10-14 02:58:24,0.052,0.785,0.786720408
2021-10-14 04:58:34,0.052,0.785,0.786720408
2021-10-14 06:58:44,0.052,0.785,0.786720408
2021-10-14 08:58:54,0.105,0.733,0.740482275
2021-10-14 10:59:04,0.052,0.768,0.769758404
2021-10-14 12:59:14,0.07,0.698,0.701501247
2021-10-14 14:59:24,0.052,0.698,0.699934283
2021-10-14 16:59:34,0.035,0.698,0.698876956
2021-10-14 18:59:44,0.035,0.768,0.768797112
2021-10-14 20:59:54,0.052,0.768,0.769758404
2021-10-14 23:00:04,0.052,0.785,0.786720408
2021-10-15 01:00:13,0.052,0.803,0.804681925
2021-10-15 03:00:23,0.052,0.803,0.804681925
2021-10-15 05:00:33,0.052,0.82,0.821647126
2021-10-15 07:00:43,0.035,0.873,0.873701322
2021-10-15 09:00:53,0.035,0.873,0.873701322
2021-10-15 11:01:03,0.07,0.785,0.788114839
2021-10-15 13:01:13,0.052,0.785,0.786720408
2021-10-15 15:01:23,0,0.855,0.855
2021-10-15 17:01:33,0,0.89,0.89
2021-10-15 19:01:42,0.035,0.908,0.908674309
2021-10-15 21:01:53,0,0.908,0.908
2021-10-15 23:02:02,0.035,0.908,0.908674309
2021-10-16 01:02:12,0,0.942,0.942
2021-10-16 03:02:22,0,0.942,0.942
2021-10-16 05:02:32,0.052,0.925,0.926460469
2021-10-16 07:02:43,0.035,0.942,0.942649988
2021-10-16 09:02:52,0.052,0.908,0.909487768
2021-10-16 11:03:04,0.035,0.908,0.908674309
2021-10-16 13:03:12,0,0.942,0.942
2021-10-16 15:03:24,0,0.995,0.995
2021-10-16 17:03:31,0.035,1.012,1.012605056
2021-10-16 19:03:45,0.07,0.977,0.979504467
2021-10-16 21:03:51,0.052,1.012,1.013335088
2021-10-16 23:04:01,0.052,1.03,1.031311786
2021-10-17 01:04:11,0.052,1.03,1.031311786
2021-10-17 03:04:21,0.052,1.03,1.031311786
2021-10-17 05:04:31,0.07,1.047,1.04933741
2021-10-17 07:04:41,0.105,1.03,1.035338109
2021-10-17 09:04:50,0.244,0.785,0.822046836
2021-10-17 11:05:00,0.192,0.698,0.723925411
2021-10-17 13:05:10,0.105,0.646,0.654477654
2021-10-17 15:05:20,0.035,0.681,0.681898819
2021-10-17 17:05:30,-0.122,0.82,0.829025934
2021-10-17 19:05:40,-0.07,0.925,0.927644867
2021-10-17 21:05:50,0,0.942,0.942
2021-10-17 23:06:00,0.052,0.995,0.996357867
2021-10-18 01:06:10,0.07,0.995,0.997459272
2021-10-18 03:06:19,0.105,0.977,0.982626073
2021-10-18 05:06:29,0.07,0.977,0.979504467
2021-10-18 07:06:39,0.122,0.977,0.984587731
2021-10-18 09:06:49,0.227,0.803,0.834468693
2021-10-18 11:06:59,0.122,0.75,0.759857881
2021-10-18 13:07:09,0.035,0.681,0.681898819
2021-10-18 15:07:19,0.105,0.559,0.568775879
2021-10-18 17:07:29,-0.122,0.768,0.777629732
2021-10-18 19:07:39,-0.07,0.873,0.875801918
2021-10-18 21:07:49,-0.017,0.908,0.908159127
2021-10-18 23:07:58,0.035,0.942,0.942649988
2021-10-19 01:08:08,0.052,0.942,0.943434152
2021-10-19 03:08:18,0.07,0.977,0.979504467
2021-10-19 05:08:28,0.07,0.995,0.997459272
2021-10-19 07:08:38,0.105,0.977,0.982626073
2021-10-19 09:08:48,0.244,0.785,0.822046836
2021-10-19 11:08:58,0.122,0.785,0.79442369
2021-10-19 13:09:08,0.122,0.768,0.777629732
2021-10-19 15:09:17,0.07,0.785,0.788114839
2021-10-19 17:09:17,,,
2021-10-19 19:09:17,,,
2021-10-19 21:09:47,0.052,0.908,0.909487768
2021-10-19 23:09:57,0.052,0.925,0.926460469
2021-10-20 01:10:07,0.07,0.942,0.944597269
2021-10-20 03:10:17,0.052,0.942,0.943434152
2021-10-20 05:10:27,0.052,0.942,0.943434152
2021-10-20 07:10:37,0.07,0.942,0.944597269
2021-10-20 09:10:47,0.052,0.942,0.943434152
2021-10-20 11:10:56,0.052,0.942,0.943434152
2021-10-20 13:11:06,0.035,0.977,0.977626718
2021-10-20 15:11:16,0.035,0.995,0.995615388
2021-10-20 17:11:26,0.035,1.012,1.012605056
2021-10-20 19:11:36,0.035,1.03,1.030594489
2021-10-20 21:11:46,0.052,1.03,1.031311786
2021-10-20 23:11:56,0.035,1.03,1.030594489
2021-10-21 01:12:06,0.052,1.03,1.031311786
2021-10-21 03:12:15,0.052,1.03,1.031311786
2021-10-21 05:12:25,0.07,0.995,0.997459272
2021-10-21 07:12:35,0.105,0.942,0.947833846
2021-10-21 09:12:45,0.227,0.785,0.817162163
2021-10-21 11:12:55,0.157,0.663,0.681335453
2021-10-21 13:13:05,0.052,0.559,0.561413395
2021-10-21 15:13:15,0,0.593,0.593
2021-10-21 17:13:25,-0.122,0.785,0.79442369
2021-10-21 19:13:35,-0.035,0.89,0.890687936
2021-10-21 21:13:45,-0.017,0.908,0.908159127
2021-10-21 23:13:54,0,0.942,0.942
2021-10-22 01:14:04,0.035,0.977,0.977626718
2021-10-22 03:14:14,0.052,0.977,0.978382849
2021-10-22 05:14:24,0.052,1.03,1.031311786
2021-10-22 07:14:34,0.07,0.977,0.979504467
2021-10-22 09:14:44,0.192,0.785,0.808139221
2021-10-22 11:14:54,0.192,0.663,0.690241262
2021-10-22 13:15:04,0.07,0.559,0.563365778
2021-10-22 15:15:14,-0.035,0.681,0.681898819
2021-10-22 17:15:23,-0.035,0.785,0.785779867
2021-10-22 19:15:33,-0.017,0.873,0.873165506
2021-10-22 21:15:43,-0.017,0.908,0.908159127
2021-10-22 23:15:53,0,0.925,0.925
2021-10-23 01:16:04,0.052,0.942,0.943434152
2021-10-23 03:16:13,0.035,0.977,0.977626718
2021-10-23 05:16:25,0.035,0.977,0.977626718
2021-10-23 07:16:33,0.052,0.942,0.943434152
2021-10-23 09:16:45,0.227,0.733,0.767344773
2021-10-23 11:16:52,0.105,0.559,0.568775879
2021-10-23 13:17:06,-0.017,0.489,0.489295412
2021-10-23 15:17:12,-0.157,0.524,0.547014625
2021-10-23 17:17:22,-0.157,0.663,0.681335453
2021-10-23 19:17:32,-0.122,0.785,0.79442369
2021-10-23 21:17:42,-0.035,0.873,0.873701322
2021-10-23 23:17:52,-0.017,0.89,0.890162345
2021-10-24 01:18:02,0,0.908,0.908
2021-10-24 03:18:12,0,0.925,0.925
2021-10-24 05:18:22,0.035,0.925,0.925661925
2021-10-24 07:18:31,0.052,0.908,0.909487768
2021-10-24 09:18:41,0.192,0.698,0.723925411
2021-10-24 11:18:51,0.105,0.559,0.568775879
2021-10-24 13:19:01,0,0.471,0.471
2021-10-24 15:19:11,-0.07,0.489,0.493984818
2021-10-24 17:19:21,-0.192,0.663,0.690241262
2021-10-24 19:19:31,-0.122,0.768,0.777629732
2021-10-24 21:19:41,-0.035,0.873,0.873701322
2021-10-24 23:19:51,0,0.908,0.908
2021-10-25 01:20:00,0.035,0.908,0.908674309
2021-10-25 03:20:10,0.035,0.942,0.942649988
2021-10-25 05:20:20,0.052,0.942,0.943434152
2021-10-25 07:20:30,0.157,0.908,0.921473277
2021-10-25 09:20:40,0.244,0.698,0.739418691
2021-10-25 11:20:50,0.122,0.559,0.572158195
2021-10-25 13:21:00,0,0.489,0.489
2021-10-25 15:21:10,-0.07,0.489,0.493984818
2021-10-25 17:21:20,-0.192,0.646,0.67392878
2021-10-25 19:21:29,-0.122,0.768,0.777629732
2021-10-25 21:21:39,-0.035,0.82,0.820746611
2021-10-25 23:21:49,-0.017,0.89,0.890162345
2021-10-26 01:21:59,0,0.908,0.908
2021-10-26 03:22:09,0.035,0.925,0.925661925
2021-10-26 05:22:19,0.035,0.942,0.942649988
2021-10-26 07:22:29,0.105,0.89,0.896172416
2021-10-26 09:22:39,0.192,0.698,0.723925411
2021-10-26 11:22:48,0.052,0.593,0.595275566
2021-10-26 13:22:58,-0.017,0.611,0.611236452
2021-10-26 15:23:08,-0.017,0.646,0.646223645
2021-10-26 17:23:18,-0.035,0.768,0.768797112
2021-10-26 19:23:28,-0.017,0.785,0.785184055
2021-10-26 21:23:38,0,0.855,0.855
2021-10-26 23:23:48,0,0.89,0.89
2021-10-27 01:23:58,0.035,0.89,0.890687936
2021-10-27 03:24:08,0.035,0.908,0.908674309
2021-10-27 05:24:18,0.035,0.908,0.908674309
2021-10-27 07:24:27,0.052,0.89,0.891517807
2021-10-27 09:24:37,0.192,0.698,0.723925411
2021-10-27 11:24:47,0.122,0.593,0.605419689
2021-10-27 13:24:57,0.07,0.489,0.493984818
2021-10-27 15:25:07,-0.07,0.524,0.528654897
2021-10-27 17:25:17,-0.122,0.681,0.691841745
2021-10-27 19:25:27,-0.07,0.768,0.771183506
2021-10-27 21:25:37,-0.017,0.873,0.873165506
2021-10-27 23:25:47,0.035,0.89,0.890687936
2021-10-28 01:25:56,0.035,0.908,0.908674309
2021-10-28 03:26:06,0.052,0.925,0.926460469
2021-10-28 05:26:16,0.07,0.908,0.910694241
2021-10-28 07:26:26,0.105,0.89,0.896172416
2021-10-28 09:26:36,0.227,0.698,0.733984332
2021-10-28 11:26:46,0.122,0.593,0.605419689
2021-10-28 13:26:56,-0.017,0.524,0.524275691
2021-10-28 15:27:06,-0.14,0.611,0.626834109
2021-10-28 17:27:16,-0.122,0.733,0.743083441
2021-10-28 19:27:25,-0.035,0.785,0.785779867
2021-10-28 21:27:35,-0.017,0.82,0.820176201
2021-10-28 23:27:45,0,0.873,0.873
2021-10-29 01:27:55,0.035,0.89,0.890687936
2021-10-29 03:28:05,0.035,0.908,0.908674309
2021-10-29 05:28:15,0.035,0.925,0.925661925
2021-10-29 07:28:25,0.122,0.908,0.916159375
2021-10-29 09:28:35,0.227,0.768,0.800845179
2021-10-29 11:28:45,0.192,0.628,0.656694754
2021-10-29 13:28:54,0.07,0.524,0.528654897
2021-10-29 15:29:04,0,0.489,0.489
2021-10-29 17:29:14,-0.07,0.663,0.666685083
2021-10-29 19:29:24,-0.035,0.768,0.768797112
2021-10-29 21:29:34,0,0.803,0.803
2021-10-29 23:29:44,0.052,0.873,0.874547311
2021-10-30 01:29:54,0.052,0.908,0.909487768
2021-10-30 03:30:04,0.052,0.908,0.909487768
2021-10-30 05:30:14,0.052,0.942,0.943434152
2021-10-30 07:30:24,0.157,0.89,0.903741667
2021-10-30 09:30:33,0.244,0.698,0.739418691
2021-10-30 11:30:43,0.122,0.559,0.572158195
2021-10-30 13:30:53,0.052,0.489,0.491757054
2021-10-30 15:31:03,-0.017,0.489,0.489295412
2021-10-30 17:31:13,-0.087,0.663,0.668683782
2021-10-30 19:31:23,-0.035,0.768,0.768797112
2021-10-30 21:31:33,0,0.855,0.855
2021-10-30 23:31:43,0.052,0.89,0.891517807
2021-10-31 01:31:52,0.052,0.908,0.909487768
2021-10-31 03:32:02,0.052,0.942,0.943434152
2021-10-31 05:32:12,0.07,0.942,0.944597269
2021-10-31 07:32:22,0.175,0.89,0.907041895
2021-10-31 09:32:32,0.244,0.698,0.739418691
2021-10-31 11:32:42,0.192,0.559,0.591054143
2021-10-31 13:32:52,0.105,0.489,0.500145979
2021-10-31 15:33:03,-0.035,0.506,0.50720903
2021-10-31 17:33:12,-0.07,0.646,0.649781502
2021-10-31 19:33:24,-0.017,0.768,0.768188128
2021-10-31 21:33:31,0,0.803,0.803
2021-10-31 23:33:44,0.052,0.82,0.821647126
2021-11-01 01:33:51,0.052,0.89,0.891517807
2021-11-01 03:34:05,0.07,0.89,0.892748565
2021-11-01 05:34:11,0.052,0.908,0.909487768
2021-11-01 07:34:21,0.122,0.855,0.863660234
2021-11-01 09:34:31,0.244,0.681,0.723392701
2021-11-01 11:34:41,0.192,0.559,0.591054143
2021-11-01 13:34:51,0.105,0.489,0.500145979
2021-11-01 15:35:01,0,0.524,0.524
2021-11-01 17:35:10,-0.07,0.698,0.701501247
2021-11-01 19:35:20,-0.017,0.785,0.785184055
2021-11-01 21:35:30,0.035,0.855,0.855716074
2021-11-01 23:35:40,0.052,0.89,0.891517807
2021-11-02 01:35:50,0.052,0.908,0.909487768
2021-11-02 03:36:00,0.052,0.925,0.926460469
2021-11-02 05:36:10,0.07,0.942,0.944597269
2021-11-02 07:36:20,0.122,0.908,0.916159375
2021-11-02 09:36:30,0.227,0.785,0.817162163
2021-11-02 11:36:39,0.227,0.698,0.733984332
2021-11-02 13:36:49,0.192,0.646,0.67392878
2021-11-02 15:36:59,0.157,0.646,0.664804483
2021-11-02 17:37:09,0,0.785,0.785
2021-11-02 19:37:19,0.052,0.89,0.891517807
2021-11-02 21:37:29,0.052,0.908,0.909487768
2021-11-02 23:37:39,0.052,0.925,0.926460469
2021-11-03 01:37:49,0.07,0.942,0.944597269
2021-11-03 03:37:59,0.07,0.942,0.944597269
2021-11-03 05:38:08,0.07,0.977,0.979504467
2021-11-03 07:38:18,0.192,0.89,0.910474602
2021-11-03 09:38:28,0.227,0.733,0.767344773
2021-11-03 11:38:38,0.192,0.611,0.640456868
2021-11-03 13:38:48,0.105,0.541,0.551095273
2021-11-03 15:38:58,0.035,0.559,0.560094635
2021-11-03 17:39:08,-0.017,0.768,0.768188128
2021-11-03 19:39:18,0,0.785,0.785
2021-11-03 21:39:27,0.035,0.855,0.855716074
2021-11-03 23:39:37,0.052,0.908,0.909487768
2021-11-04 01:39:57,,,
2021-11-04 03:39:57,0.052,0.925,0.926460469
2021-11-04 05:40:07,0.07,0.942,0.944597269
2021-11-04 07:40:17,0.192,0.855,0.876292759
2021-11-04 09:40:27,0.227,0.733,0.767344773
2021-11-04 11:40:37,0.07,0.733,0.736334842
2021-11-04 13:40:37,,,
2021-11-04 15:40:57,0.052,0.768,0.769758404
2021-11-04 17:40:57,,,
2021-11-04 19:41:16,0.105,0.785,0.791991162
2021-11-04 21:41:26,0.105,0.785,0.791991162
2021-11-04 23:41:36,0.105,0.803,0.809835786
2021-11-05 01:41:46,0.105,0.855,0.861423241
2021-11-05 03:41:56,0.07,0.873,0.875801918
2021-11-05 05:42:06,0.105,0.873,0.87929176
2021-11-05 07:42:16,0.122,0.855,0.863660234
2021-11-05 09:42:26,0.122,0.803,0.812214873
2021-11-05 11:42:36,,,
2021-11-05 13:42:46,,,
2021-11-05 15:42:56,,,
2021-11-05 17:43:06,,,
2021-11-05 19:43:16,,,
2021-11-05 21:43:26,,,
2021-11-05 23:43:36,,,
2021-11-06 01:43:46,,,
2021-11-06 03:43:56,,,
2021-11-06 05:44:06,,,
2021-11-06 07:44:16,,,
2021-11-06 09:44:26,,,
2021-11-06 11:44:36,,,
2021-11-06 13:44:46,,,
2021-11-06 15:44:56,,,
2021-11-06 17:45:06,,,
2021-11-06 19:45:16,,,
2021-11-06 21:45:26,,,
2021-11-06 23:45:36,,,
2021-11-07 01:45:46,,,
2021-11-07 03:45:56,,,
2021-11-07 05:46:06,,,
2021-11-07 07:46:16,,,
2021-11-07 09:46:26,,,
2021-11-07 11:46:36,,,
2021-11-07 13:46:46,,,
2021-11-07 15:46:56,,,
2021-11-07 17:47:06,,,
2021-11-07 19:47:16,,,
2021-11-07 21:47:26,,,
2021-11-07 23:47:36,,,
2021-11-08 01:47:46,,,
2021-11-08 03:47:56,,,
2021-11-08 05:48:06,,,
2021-11-08 07:48:16,,,
2021-11-08 09:48:26,,,
2021-11-08 11:48:36,,,
2021-11-08 13:48:46,,,
2021-11-08 15:48:56,,,
2021-11-08 17:49:06,,,
2021-11-08 19:49:16,,,
2021-11-08 21:49:26,,,
2021-11-08 23:49:36,,,
2021-11-09 01:49:46,,,
2021-11-09 03:49:56,,,
2021-11-09 05:50:06,,,
2021-11-09 07:50:16,,,
2021-11-09 09:50:26,,,
2021-11-09 11:50:36,,,
2021-11-09 13:50:46,,,
2021-11-09 15:50:56,,,
2021-11-09 17:51:06,,,
2021-11-09 19:51:16,,,
2021-11-09 21:51:26,,,
2021-11-09 23:51:36,,,
2021-11-10 01:51:46,,,
2021-11-10 03:51:56,,,
2021-11-10 05:52:06,,,
2021-11-10 07:52:16,,,
2021-11-10 09:52:26,,,
2021-11-10 11:52:36,,,
2021-11-10 13:52:46,,,
2021-11-10 15:52:56,,,
2021-11-10 17:53:06,,,
2021-11-10 19:53:16,,,
2021-11-10 21:53:26,,,
2021-11-10 23:53:36,,,
2021-11-11 01:53:46,,,
2021-11-11 03:53:56,,,
2021-11-11 05:54:06,,,
2021-11-11 07:54:16,,,
2021-11-11 09:54:26,,,
2021-11-11 11:54:36,,,
2021-11-11 13:54:46,,,
2021-11-11 15:54:56,,,
2021-11-11 17:55:06,,,
2021-11-11 19:55:16,,,
2021-11-11 21:55:26,,,
2021-11-11 23:55:36,,,
2021-11-12 01:55:46,,,
2021-11-12 03:55:56,,,
2021-11-12 05:56:06,,,
2021-11-12 07:56:16,,,
2021-11-12 09:56:26,,,
2021-11-12 11:56:36,,,
2021-11-12 13:56:46,,,
2021-11-12 15:56:56,,,
2021-11-12 17:57:06,,,
2021-11-12 19:57:16,,,
2021-11-12 21:57:26,,,
2021-11-12 23:57:36,,,
2021-11-13 01:57:46,,,
2021-11-13 03:57:56,,,
2021-11-13 05:58:06,,,
2021-11-13 07:58:16,,,
2021-11-13 09:58:26,,,
2021-11-13 11:58:36,,,
2021-11-13 13:58:46,,,
2021-11-13 15:58:56,,,
2021-11-13 17:59:06,,,
2021-11-13 19:59:16,,,
2021-11-13 21:59:26,,,
2021-11-13 23:59:36,,,
2021-11-14 01:59:46,,,
2021-11-14 03:59:56,,,
2021-11-14 06:00:06,,,
2021-11-14 08:00:16,,,
2021-11-14 10:00:26,,,
2021-11-14 12:00:36,,,
2021-11-14 14:00:46,,,
2021-11-14 16:00:56,,,
2021-11-14 18:01:06,,,
2021-11-14 20:01:16,,,
2021-11-14 22:01:26,,,
2021-11-15 00:01:36,,,
2021-11-15 02:01:46,,,
2021-11-15 04:01:56,,,
2021-11-15 06:02:06,,,
2021-11-15 08:02:16,,,
2021-11-15 10:02:26,,,
2021-11-15 12:02:36,,,
2021-11-15 14:02:46,,,
2021-11-15 16:02:56,,,
2021-11-15 18:03:06,,,
2021-11-15 20:03:16,,,
2021-11-15 22:03:26,,,
2021-11-16 00:03:36,,,
2021-11-16 02:03:46,,,
2021-11-16 04:03:56,,,
2021-11-16 06:04:06,,,
2021-11-16 08:04:16,,,
2021-11-16 10:04:26,,,
2021-11-16 12:04:36,,,
2021-11-16 14:04:46,,,
2021-11-16 16:04:56,,,
2021-11-16 18:05:06,,,
2021-11-16 20:05:16,,,
2021-11-16 22:05:26,,,
2021-11-17 00:05:36,,,
2021-11-17 02:05:46,,,
2021-11-17 04:05:56,,,
2021-11-17 06:06:06,,,
2021-11-17 08:06:16,,,
2021-11-17 10:06:26,,,
2021-11-17 12:06:36,,,
2021-11-17 14:06:46,,,
2021-11-17 16:06:56,,,
2021-11-17 18:07:06,,,
2021-11-17 20:07:16,,,
2021-11-17 22:07:26,,,
2021-11-18 00:07:36,,,
2021-11-18 02:07:46,,,
2021-11-18 04:07:56,,,
2021-11-18 06:08:06,,,
2021-11-18 08:08:16,,,
2021-11-18 10:08:26,,,
2021-11-18 12:08:36,,,
2021-11-18 14:08:46,,,
2021-11-18 16:08:56,,,
2021-11-18 18:09:06,,,
2021-11-18 20:09:06,,,
2021-11-18 22:09:06,,,
2021-11-19 00:09:17,,,
2021-11-19 02:09:27,,,
2021-11-19 04:09:37,,,
2021-11-19 06:09:47,,,
2021-11-19 08:09:57,,,
2021-11-19 10:10:07,,,
2021-11-19 12:10:17,,,
2021-11-19 14:10:27,0.175,0.524,0.552449998
2021-11-19 16:10:37,0.035,0.663,0.663923188
2021-11-19 18:10:47,0.052,0.768,0.769758404
2021-11-19 20:10:57,0.07,0.803,0.806045284
2021-11-19 22:11:07,0.122,0.855,0.863660234
2021-11-20 00:11:17,0.122,0.89,0.898322882
2021-11-20 02:11:27,0.105,0.908,0.914050874
2021-11-20 04:11:36,0.122,0.925,0.933010718
2021-11-20 06:11:46,0.157,0.908,0.921473277
2021-11-20 08:11:56,0.244,0.768,0.805828766
2021-11-20 10:12:06,0.244,0.646,0.690544713
2021-11-20 12:12:16,0.192,0.524,0.558068096
2021-11-20 14:12:16,,,
2021-11-20 16:12:36,0.035,0.646,0.646947448
2021-11-20 18:12:46,0.07,0.75,0.753259583
2021-11-20 20:12:56,0.105,0.768,0.775144503
2021-11-20 22:12:56,,,
2021-11-21 00:13:15,0.07,0.89,0.892748565
2021-11-21 02:13:25,0.122,0.89,0.898322882
2021-11-21 04:13:35,0.122,0.89,0.898322882
2021-11-21 06:13:45,0.157,0.89,0.903741667
2021-11-21 08:13:55,0.192,0.855,0.876292759
2021-11-21 10:14:05,0.175,0.803,0.821847918
2021-11-21 12:14:15,0.175,0.803,0.821847918
2021-11-21 14:14:25,0.175,0.803,0.821847918
2021-11-21 16:14:34,0.122,0.855,0.863660234
2021-11-21 18:14:44,0.105,0.908,0.914050874
2021-11-21 20:14:54,0.105,0.942,0.947833846
2021-11-21 22:15:04,0.105,0.942,0.947833846
2021-11-22 00:15:14,0.122,0.942,0.949867359
2021-11-22 02:15:24,0.122,0.942,0.949867359
2021-11-22 04:15:34,0.105,0.977,0.982626073
2021-11-22 06:15:44,0.122,1.03,1.037200077
2021-11-22 08:15:54,0.192,0.995,1.013355318
2021-11-22 10:16:04,0.244,0.82,0.855532583
2021-11-22 12:16:13,0.192,0.75,0.774186024
2021-11-22 14:16:24,0.192,0.663,0.690241262
2021-11-22 16:16:33,0.035,0.803,0.803762403
2021-11-22 18:16:45,0.105,0.942,0.947833846
2021-11-22 20:16:53,0.175,0.977,0.992549243
2021-11-22 22:17:05,0.227,1.012,1.037146566
2021-11-23 00:17:13,0.227,1.03,1.054717498
2021-11-23 02:17:26,0.244,1.047,1.075055813
2021-11-23 04:17:32,0.262,1.047,1.079283559
2021-11-23 06:17:46,0.297,1.082,1.122021836
2021-11-23 08:17:52,0.419,0.89,0.983697616
2021-11-23 10:18:02,0.436,0.681,0.808614247
2021-11-23 12:18:12,0.262,0.559,0.617353221
2021-11-23 14:18:22,0.175,0.559,0.585752507
2021-11-23 16:18:32,0,0.75,0.75
2021-11-23 18:18:42,0.052,0.89,0.891517807
2021-11-23 20:18:52,0.122,0.942,0.949867359
2021-11-23 22:19:02,0.192,0.942,0.961367776
2021-11-24 00:19:12,0.192,0.995,1.013355318
2021-11-24 02:19:22,0.227,1.012,1.037146566
2021-11-24 04:19:31,0.244,1.03,1.058506495
2021-11-24 06:19:41,0.244,1.03,1.058506495
2021-11-24 08:19:51,0.367,0.855,0.930437531
2021-11-24 10:20:01,0.349,0.611,0.70364906
2021-11-24 12:20:11,0.227,0.489,0.539119653
2021-11-24 14:20:21,0.07,0.489,0.493984818
2021-11-24 16:20:31,0,0.611,0.611
2021-11-24 18:20:41,0,0.785,0.785
2021-11-24 20:20:51,0.052,0.89,0.891517807
2021-11-24 22:21:00,0.105,0.908,0.914050874
2021-11-25 00:21:10,0.122,0.942,0.949867359
2021-11-25 02:21:20,0.192,0.977,0.9956872
2021-11-25 04:21:30,0.227,0.942,0.968964912
2021-11-25 06:21:40,0.192,0.995,1.013355318
2021-11-25 08:21:50,0.314,0.803,0.862209371
2021-11-25 10:22:00,0.314,0.611,0.686962153
2021-11-25 12:22:10,0.192,0.489,0.525342745
2021-11-25 14:22:20,0.122,0.384,0.402914383
2021-11-25 16:22:29,-0.017,0.541,0.541267032
2021-11-25 18:22:39,0,0.75,0.75
2021-11-25 20:22:49,0.035,0.785,0.785779867
2021-11-25 22:22:59,0.052,0.89,0.891517807
2021-11-26 00:23:09,0.07,0.908,0.910694241
2021-11-26 02:23:19,0.122,0.942,0.949867359
2021-11-26 04:23:29,0.175,0.977,0.992549243
2021-11-26 06:23:39,0.175,1.012,1.027019474
2021-11-26 08:23:49,0.314,0.785,0.845470875
2021-11-26 10:23:59,0.314,0.559,0.641152868
2021-11-26 12:24:08,0.192,0.489,0.525342745
2021-11-26 14:24:18,0.105,0.489,0.500145979
2021-11-26 16:24:28,0,0.593,0.593
2021-11-26 18:24:38,0,0.768,0.768
2021-11-26 20:24:48,0.052,0.873,0.874547311
2021-11-26 22:24:58,0.105,0.908,0.914050874
2021-11-27 00:25:08,0.122,0.925,0.933010718
2021-11-27 02:25:18,0.175,0.942,0.958117425
2021-11-27 04:25:27,0.175,0.942,0.958117425
2021-11-27 06:25:37,0.192,0.942,0.961367776
2021-11-27 08:25:47,0.262,0.785,0.827568124
2021-11-27 10:25:57,0.297,0.593,0.663217913
